
injection: 368, rbf_PE_time: 2.11 minutes, sim_time: 4.46 minutes
injection: 369, rbf_PE_time: 2.01 minutes, sim_time: 4.49 minutes
injection: 370, rbf_PE_time: 2.03 minutes, sim_time: 4.78 minutes
injection: 371, rbf_PE_time: 1.91 minutes, sim_time: 4.77 minutes
injection: 372, rbf_PE_time: 2.53 minutes, sim_time: 5.01 minutes
injection: 373, rbf_PE_time: 1.88 minutes, sim_time: 4.19 minutes
injection: 374, rbf_PE_time: 2.01 minutes, sim_time: 4.77 minutes
injection: 375, rbf_PE_time: 2.75 minutes, sim_time: 5.24 minutes
injection: 376, rbf_PE_time: 1.73 minutes, sim_time: 4.00 minutes
injection: 377, rbf_PE_time: 1.87 minutes, sim_time: 4.62 minutes
injection: 378, rbf_PE_time: 2.25 minutes, sim_time: 4.88 minutes
injection: 379, rbf_PE_time: 1.79 minutes, sim_time: 4.29 minutes
injection: 380, rbf_PE_time: 1.79 minutes, sim_time: 4.13 minutes
injection: 381, rbf_PE_time: 2.09 minutes, sim_time: 4.82 minutes
injection: 382, rbf_PE_time: 1.90 minutes, sim_time: 4.52 minutes
injection: 383, rbf_PE_time: 1.65 minutes, sim_time: 4.00 minutes
injection: 384, rbf_PE_time: 2.08 minutes, sim_time: 4.81 minutes
injection: 385, rbf_PE_time: 2.49 minutes, sim_time: 5.34 minutes
injection: 386, rbf_PE_time: 2.50 minutes, sim_time: 4.98 minutes
injection: 387, rbf_PE_time: 1.71 minutes, sim_time: 4.11 minutes
injection: 388, rbf_PE_time: 1.85 minutes, sim_time: 4.60 minutes
injection: 389, rbf_PE_time: 1.96 minutes, sim_time: 4.64 minutes
injection: 390, rbf_PE_time: 2.14 minutes, sim_time: 4.67 minutes
injection: 391, rbf_PE_time: 1.77 minutes, sim_time: 4.06 minutes
injection: 392, rbf_PE_time: 1.99 minutes, sim_time: 4.63 minutes
injection: 393, rbf_PE_time: 1.94 minutes, sim_time: 4.40 minutes
injection: 394, rbf_PE_time: 1.63 minutes, sim_time: 3.90 minutes
injection: 395, rbf_PE_time: 1.88 minutes, sim_time: 4.51 minutes
injection: 396, rbf_PE_time: 2.14 minutes, sim_time: 4.78 minutes
injection: 397, rbf_PE_time: 2.03 minutes, sim_time: 4.48 minutes
injection: 398, rbf_PE_time: 1.76 minutes, sim_time: 4.14 minutes
injection: 399, rbf_PE_time: 1.98 minutes, sim_time: 4.70 minutes
injection: 400, rbf_PE_time: 1.84 minutes, sim_time: 4.10 minutes
injection: 401, rbf_PE_time: 1.81 minutes, sim_time: 4.19 minutes
injection: 402, rbf_PE_time: 2.05 minutes, sim_time: 4.97 minutes
injection: 403, rbf_PE_time: 1.73 minutes, sim_time: 4.36 minutes
injection: 404, rbf_PE_time: 1.72 minutes, sim_time: 4.02 minutes
injection: 405, rbf_PE_time: 1.88 minutes, sim_time: 4.17 minutes
injection: 406, rbf_PE_time: 1.82 minutes, sim_time: 4.64 minutes
injection: 407, rbf_PE_time: 1.86 minutes, sim_time: 4.55 minutes
injection: 408, rbf_PE_time: 1.87 minutes, sim_time: 4.35 minutes
injection: 409, rbf_PE_time: 1.86 minutes, sim_time: 4.54 minutes
injection: 410, rbf_PE_time: 1.76 minutes, sim_time: 4.38 minutes
injection: 411, rbf_PE_time: 2.46 minutes, sim_time: 6.18 minutes
injection: 412, rbf_PE_time: 2.81 minutes, sim_time: 5.40 minutes
injection: 413, rbf_PE_time: 2.03 minutes, sim_time: 4.79 minutes
injection: 414, rbf_PE_time: 1.79 minutes, sim_time: 5.16 minutes
injection: 415, rbf_PE_time: 1.85 minutes, sim_time: 4.17 minutes
injection: 416, rbf_PE_time: 2.05 minutes, sim_time: 5.12 minutes
injection: 417, rbf_PE_time: 2.22 minutes, sim_time: 4.98 minutes
injection: 418, rbf_PE_time: 1.67 minutes, sim_time: 4.37 minutes
injection: 419, rbf_PE_time: 1.76 minutes, sim_time: 4.15 minutes
injection: 420, rbf_PE_time: 1.78 minutes, sim_time: 4.42 minutes
injection: 421, rbf_PE_time: 2.25 minutes, sim_time: 4.84 minutes
injection: 422, rbf_PE_time: 1.83 minutes, sim_time: 4.37 minutes
injection: 423, rbf_PE_time: 1.94 minutes, sim_time: 4.90 minutes
injection: 424, rbf_PE_time: 2.65 minutes, sim_time: 5.30 minutes
injection: 425, rbf_PE_time: 1.85 minutes, sim_time: 4.19 minutes
injection: 426, rbf_PE_time: 2.40 minutes, sim_time: 5.19 minutes
injection: 427, rbf_PE_time: 1.91 minutes, sim_time: 4.60 minutes
injection: 428, rbf_PE_time: 1.85 minutes, sim_time: 4.20 minutes
injection: 429, rbf_PE_time: 1.55 minutes, sim_time: 4.37 minutes
injection: 430, rbf_PE_time: 1.70 minutes, sim_time: 4.43 minutes
injection: 431, rbf_PE_time: 1.86 minutes, sim_time: 4.36 minutes
injection: 432, rbf_PE_time: 2.69 minutes, sim_time: 5.09 minutes
injection: 433, rbf_PE_time: 1.67 minutes, sim_time: 4.32 minutes
injection: 434, rbf_PE_time: 1.71 minutes, sim_time: 4.30 minutes
injection: 435, rbf_PE_time: 1.82 minutes, sim_time: 4.30 minutes
injection: 436, rbf_PE_time: 1.95 minutes, sim_time: 4.32 minutes
injection: 437, rbf_PE_time: 1.75 minutes, sim_time: 4.48 minutes
injection: 438, rbf_PE_time: 1.79 minutes, sim_time: 4.29 minutes
injection: 439, rbf_PE_time: 2.48 minutes, sim_time: 4.80 minutes
injection: 440, rbf_PE_time: 1.87 minutes, sim_time: 4.64 minutes
injection: 441, rbf_PE_time: 1.93 minutes, sim_time: 4.54 minutes
injection: 442, rbf_PE_time: 1.76 minutes, sim_time: 4.27 minutes
injection: 443, rbf_PE_time: 2.28 minutes, sim_time: 4.64 minutes
injection: 444, rbf_PE_time: 2.43 minutes, sim_time: 5.14 minutes
injection: 445, rbf_PE_time: 1.74 minutes, sim_time: 4.27 minutes
injection: 446, rbf_PE_time: 1.88 minutes, sim_time: 4.15 minutes
injection: 447, rbf_PE_time: 1.83 minutes, sim_time: 4.59 minutes
injection: 448, rbf_PE_time: 1.99 minutes, sim_time: 4.43 minutes
injection: 449, rbf_PE_time: 2.00 minutes, sim_time: 4.50 minutes
injection: 450, rbf_PE_time: 2.38 minutes, sim_time: 4.68 minutes
injection: 451, rbf_PE_time: 2.39 minutes, sim_time: 5.03 minutes
injection: 452, rbf_PE_time: 2.11 minutes, sim_time: 4.65 minutes
injection: 453, rbf_PE_time: 1.82 minutes, sim_time: 4.14 minutes
injection: 454, rbf_PE_time: 1.60 minutes, sim_time: 4.23 minutes
injection: 455, rbf_PE_time: 2.12 minutes, sim_time: 4.70 minutes
injection: 456, rbf_PE_time: 2.12 minutes, sim_time: 4.98 minutes
injection: 457, rbf_PE_time: 1.69 minutes, sim_time: 4.33 minutes
injection: 458, rbf_PE_time: 1.65 minutes, sim_time: 4.13 minutes
injection: 459, rbf_PE_time: 2.43 minutes, sim_time: 4.81 minutes
injection: 460, rbf_PE_time: 1.99 minutes, sim_time: 4.22 minutes
injection: 461, rbf_PE_time: 1.74 minutes, sim_time: 4.47 minutes
injection: 462, rbf_PE_time: 1.78 minutes, sim_time: 4.50 minutes
injection: 463, rbf_PE_time: 1.87 minutes, sim_time: 4.27 minutes
injection: 464, rbf_PE_time: 1.96 minutes, sim_time: 4.21 minutes
injection: 465, rbf_PE_time: 1.84 minutes, sim_time: 4.51 minutes
injection: 466, rbf_PE_time: 1.73 minutes, sim_time: 4.13 minutes
injection: 467, rbf_PE_time: 2.40 minutes, sim_time: 4.77 minutes
injection: 468, rbf_PE_time: 1.76 minutes, sim_time: 4.50 minutes
injection: 469, rbf_PE_time: 1.72 minutes, sim_time: 4.28 minutes
injection: 470, rbf_PE_time: 1.93 minutes, sim_time: 4.39 minutes
injection: 471, rbf_PE_time: 1.73 minutes, sim_time: 4.07 minutes
injection: 472, rbf_PE_time: 1.70 minutes, sim_time: 4.51 minutes
injection: 473, rbf_PE_time: 1.87 minutes, sim_time: 4.51 minutes
injection: 474, rbf_PE_time: 1.85 minutes, sim_time: 4.37 minutes
injection: 475, rbf_PE_time: 2.03 minutes, sim_time: 4.63 minutes
injection: 476, rbf_PE_time: 2.03 minutes, sim_time: 4.50 minutes
injection: 477, rbf_PE_time: 2.01 minutes, sim_time: 4.47 minutes
injection: 478, rbf_PE_time: 2.26 minutes, sim_time: 4.52 minutes
injection: 479, rbf_PE_time: 1.94 minutes, sim_time: 4.60 minutes
injection: 480, rbf_PE_time: 2.04 minutes, sim_time: 4.68 minutes
injection: 481, rbf_PE_time: 1.76 minutes, sim_time: 4.31 minutes
injection: 482, rbf_PE_time: 1.89 minutes, sim_time: 4.19 minutes
injection: 483, rbf_PE_time: 1.88 minutes, sim_time: 4.57 minutes
injection: 484, rbf_PE_time: 1.74 minutes, sim_time: 4.45 minutes
injection: 485, rbf_PE_time: 2.21 minutes, sim_time: 4.78 minutes
injection: 486, rbf_PE_time: 1.89 minutes, sim_time: 4.45 minutes
injection: 487, rbf_PE_time: 2.58 minutes, sim_time: 5.12 minutes
injection: 488, rbf_PE_time: 1.90 minutes, sim_time: 4.47 minutes
injection: 489, rbf_PE_time: 2.22 minutes, sim_time: 5.06 minutes
injection: 490, rbf_PE_time: 1.87 minutes, sim_time: 4.54 minutes
injection: 491, rbf_PE_time: 2.40 minutes, sim_time: 4.89 minutes
injection: 492, rbf_PE_time: 1.87 minutes, sim_time: 4.56 minutes
injection: 493, rbf_PE_time: 2.69 minutes, sim_time: 5.31 minutes
injection: 494, rbf_PE_time: 1.87 minutes, sim_time: 4.38 minutes
injection: 495, rbf_PE_time: 2.01 minutes, sim_time: 4.30 minutes
injection: 496, rbf_PE_time: 2.05 minutes, sim_time: 4.76 minutes
injection: 497, rbf_PE_time: 1.71 minutes, sim_time: 4.30 minutes
injection: 498, rbf_PE_time: 2.01 minutes, sim_time: 4.35 minutes
injection: 499, rbf_PE_time: 1.89 minutes, sim_time: 4.55 minutes
